keyword,sort_label,sort_name,rank,channel_name,channel_url,channel_id,country,followers,estimate_video_views,tags,latest_videos,judgment,badcase_type,note
"marathon","followers","按粉丝数排序","55","Banana D.","https://cn--pb.noxinfluencer.com/youtube/channel/UCody6opnDHFHC3zgDkunaxA","UCody6opnDHFHC3zgDkunaxA","US","14500000","312927","gaming | role-playing game | entertainment | girl | complete edition | zombie girl | under water | action game | team work | battle","YOur Team =Evil JJ'sis Waterpark When Team work in Backroom Waterpark Level Mikey x JJ'sis Fall || When JJ'sis Find a Cute JJ  plush Remake","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","56","Greg Renko","https://cn--pb.noxinfluencer.com/youtube/channel/UCB_CCSAGP_YCuR36_w2bG1w","UCB_CCSAGP_YCuR36_w2bG1w","US","14400000","1345493","shorts | entertainment | gaming | role-playing game | action-adventure game | lifestyle | movie | action game","When your friend only plays games on the easiest difficulty || When you try to use your finisher move in a game","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","57","Examपुर","https://cn--pb.noxinfluencer.com/youtube/channel/UCgVg6dmZHCxze_ay0bolPew","UCgVg6dmZHCxze_ay0bolPew","IN","14300000","29321","exampur | knowledge | viveksir | uppoliceconstable2023 | vivek sir | exampur live | uppolice2023 | uppoliceconstablebyexampur | delhipoliceconstablebyexampur | delhipoliceconstable2023","UP POLICE CONSTABLE 2026 | UP CONSTABLE MATH MARATHON CLASS | UP POLICE MATH CLASS - VIPUL SIR || UP CONSTABLE HINDI CLASSES | UP CONSTABLE HINDI PRACTICE SET | UP POLICE HINDI CLASS - VIVEK SIR","clear_badcase","同词异义/弱语义命中","频道主题偏其他泛内容，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","58","ESPN","https://cn--pb.noxinfluencer.com/youtube/channel/UCiWLfSweyRNmLpgEHekhoAg","UCiWLfSweyRNmLpgEHekhoAg","US","14300000","10177","sports | basketball | espn | american football | entertainment | tv shows | baseball | society | golf | game","Angel Reese traded to Dream, a perfect fit with Allisha Gray & Rhyne Howard? | SportsCenter || Shaq reveals THIS player deserves to be in the GOAT conversation 🐐👀 | The Pat McAfee Show","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","59","ZolphiusFun","https://cn--pb.noxinfluencer.com/youtube/channel/UClE0PpD7u3Pvqps_brgkJ9A","UClE0PpD7u3Pvqps_brgkJ9A","OTHERS","14200000","63272","skibiditoilet | gaming | gartenofbanban | skibidi | gameplay | dafuqboom | game | action game | shorts | short","Help Spidey Escape From Traps #shorts #gta5 || Mira Saja And Rumi Funny Moments #funny #shorts","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","60","Just For Laughs Gags","https://cn--pb.noxinfluencer.com/youtube/channel/UCpsSadsgX_Qk9i6i_bJoUwQ","UCpsSadsgX_Qk9i6i_bJoUwQ","US","14200000","68040","funny | comedy | humor | justforlaughs | pranks | gags | funnyvideo | entertainment | movie | funny videos","Strike A Pose! | Just For Laughs Gags || Best Of Bunny 🐰  Pranks | Just For Laughs Gags","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","61","Trap City","https://cn--pb.noxinfluencer.com/youtube/channel/UC65afEgL62PGFWXY7n6CUbA","UC65afEgL62PGFWXY7n6CUbA","NL","13900000","9453","remix | music | trap | hip hop | electronic music | trapcity | trap city | trap music | trapmusic | entertainment","San Holo, LSDREAM & Artemis Orion - Pull Me Closer || Planet V - ODYSSEY [Wave/Trap]","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","62","Lucky Maker","https://cn--pb.noxinfluencer.com/youtube/channel/UCDE9_bQhX8oc44dy9MHEIQA","UCDE9_bQhX8oc44dy9MHEIQA","US","13900000","296584","minecraft | role-playing game | action-adventure game | gaming | memes | video game | hot game | italianbrainrot | shorts | funny","Sad Story... Or Not? 😳 || So that's how Mojang works 🤣","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","63","SS FOOD CHALLENGE","https://cn--pb.noxinfluencer.com/youtube/channel/UCx1prWrMNDAInA97EU2QUEg","UCx1prWrMNDAInA97EU2QUEg","BD","13900000","344775","funny_local_game | ss_food_challenge | food game | game show | village people playing | local game | ss food challenge | tv shows | lifestyle | football","Part 67_Ultimate Obstacle Challenge Compilation | Thrills, Skills & Epic Finishes || who finishes first when one mistake can change it all? no stopping - every barrier cleared in second","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","64","Talking Angela","https://cn--pb.noxinfluencer.com/youtube/channel/UCPcynnZcILjm0e2aaaTuCjw","UCPcynnZcILjm0e2aaaTuCjw","OTHERS","13700000","105035","angela | littlekitties | talking angela | mytalkingangela2 | talkingangela | cartoon | entertainment | shorts | beauty | dance","A New Barbie-Style Outfit?! 👗 #MyTalkingAngela2 #AppleArcade || Easy DIY Rock Stories 🎨🪨 #TalkingTomFriendsWorld #DIY","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","65","Shaun the Sheep Official","https://cn--pb.noxinfluencer.com/youtube/channel/UCS7H8U-n5mINVJjJsaRtGHg","UCS7H8U-n5mINVJjJsaRtGHg","UK","13600000","110138","shaunthesheep | fullepisodes | english | shaun the sheep | tv shows | movie | entertainment | sheep | animation | sports","Sheep Squad to the Rescue! 🐑🚨 || Crazy Dancing Sheep! 💃🐑 #Shorts #DanceFun","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","66","Stromedy","https://cn--pb.noxinfluencer.com/youtube/channel/UCZhUolzN9vMdkjWrnT9DQ2A","UCZhUolzN9vMdkjWrnT9DQ2A","CA","13600000","1593725","stromedy | entertainment | drone | movie | wednesday | consumer electronic | clown | projectfinale | watcher | vlogmas","If you ever see him riding his scooter outside your house... Lock your doors & hide! (It's bad) || Who is this guy in our neighborhood?!","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","67","Andreas Eskander","https://cn--pb.noxinfluencer.com/youtube/channel/UCvwn9pGVzKmMS6Ssd8R0pog","UCvwn9pGVzKmMS6Ssd8R0pog","CA","13500000","715046","andreaseskander | primecapitol | horror | entertainment | scary | prime capitol | camera | caught on camera | wednesday addams | prime","LILLY KISSED MISS DELIGHT?! || LILLY LOVE BRAIDS KISSING RORY!!","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","68","Baby Monster School","https://cn--pb.noxinfluencer.com/youtube/channel/UCZhKx-8Ct8y73XFeE053A_w","UCZhKx-8Ct8y73XFeE053A_w","US","13400000","565786","minecraft | monsterschool | minecraftanimation | entertainment | school | monster | animation | gaming | cartoon & animation | hot game","Hey buddy, look behind you, there's someone there #skibiditoilet #funny || Oh no, there are too many tv man #skibiditoilet","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","69","Fortnite","https://cn--pb.noxinfluencer.com/youtube/channel/UClG8odDC8TS6Zpqk9CGVQiQ","UClG8odDC8TS6Zpqk9CGVQiQ","US","13400000","254626","gaming | action-adventure game | action game | fortnite | role-playing game | yt:cc=on | yt : cc=on | strategy game | entertainment | game","walk, don't run, to these unforgettable views in og season 8 ‼️🌴😌 || April Crew is bringing the HEAT!","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","70","Barbie","https://cn--pb.noxinfluencer.com/youtube/channel/UCadtap8RYMNy8w4K9lXhzpQ","UCadtap8RYMNy8w4K9lXhzpQ","US","13200000","14228","entertainment | movie | tv shows | barbie doll | barbie | barbie song | barbie cartoon | barbie movies | barbie girl | barbie full movie","The New Chelsea I Barbie & Chelsea: The Birthday Do-Over | Part 5 | Barbie Dreamhouse Adventures || Barbie's Top Horse Videos! | Barbie Horse Compilation","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","71","Jungle Beat","https://cn--pb.noxinfluencer.com/youtube/channel/UChUHOEe7zgYmrv7a_LlpNng","UChUHOEe7zgYmrv7a_LlpNng","UK","13200000","253012","entertainment | animation | movie | monkey | elephant | viidakkojytä | djungelpuls | 정글비트 | animals | junglebeat","Well Hello There | Jungle Beat: Munki & Trunk | Kids Cartoon 2026 || Munki You Have to Wake Up! | Jungle Beat: Munki & Trunk | Kids Cartoon 2026","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","72","Morphle TV","https://cn--pb.noxinfluencer.com/youtube/channel/UC5Ti4_DVp7LW34PjEwB13Xg","UC5Ti4_DVp7LW34PjEwB13Xg","US","13100000","59952","morphle | cartoon | fun | magic | animals | dinosaur | colors | kids cartoon | tv shows | movie","Telepup Sings Bingo Song 🐶🦴 #songs #cartoon || Let's Save Magic Bubble City! 🫧 | Morphle Adventures | Magical Kids Cartoon","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","73","BigTasty ","https://cn--pb.noxinfluencer.com/youtube/channel/UC_1_bb0cj_QVAE4DVXo0mSA","UC_1_bb0cj_QVAE4DVXo0mSA","FI","13100000","","gaming | roblox | obby | robloxanimation | scaryobby | barry's prison run! | animation | scary obby | role-playing game | barry prison","Help Boneca Ambalabu escape from PETa PETA Backrooms Challenge Roblox vs Brainrot || Trickshot Aura Moment #trollface #edit #troll","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","74","Guinness World Records","https://cn--pb.noxinfluencer.com/youtube/channel/UCeSRjhfeeqIgr--AcP9qhyg","UCeSRjhfeeqIgr--AcP9qhyg","OTHERS","13100000","21612","gwr | worldrecords | guinnessworldrecords | guinness records | guinness world records | guinness | world records | world record | world record book | record book","BIGGEST mouth in the world! 😱 || Brightest FLASHLIGHT ever 🔦","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","75","HZHtube Kids Fun","https://cn--pb.noxinfluencer.com/youtube/channel/UCAgx4HcQIYn9lM0rhtIuH9w","UCAgx4HcQIYn9lM0rhtIuH9w","US","13000000","18523","kids | entertainment | hobby | heidi | heidi and zidane | zidane | heidiandzidane | kids video | toys | for kids","Heidi and Zidane pretend play selling sand Ice Cream toys - Adventures with Heidi and Zidane || Egg Hunt with Bunny Heidi and Zidane!! Who Finds The Most Eggs?!","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","76","Cheryl Porter Vocal Coach","https://cn--pb.noxinfluencer.com/youtube/channel/UCiuFR-m7cy1GW-JMMYBd1TQ","UCiuFR-m7cy1GW-JMMYBd1TQ","US","12900000","616719","entertainment | vocalcoach | singer | music | pop music | cpvm | livevocalstaracademy | dreambig | vocal coach | singing","His MARIAH CAREY Cover Left Vocal Coach SPEECHLESS!!!🤩💖👏 || INCREDIBLE Gospel Singer Brings Vocal Coach To TEARS!!!🤩🙏😲","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","77","ICC","https://cn--pb.noxinfluencer.com/youtube/channel/UCt2JXOLNxqry7B_4rRZME3Q","UCt2JXOLNxqry7B_4rRZME3Q","AE","12900000","482472","cricket | sports | t20worldcup | world cup | t20 world cup | t20 | football | cup | worldcup | review","Brathwaite, Bishop revisit West Indies’ iconic 2016 triumph at Eden Gardens | Men's T20 World Cup || T20 Creator Club a great success at T20 World Cup","clear_badcase","纯高热度频道被排序顶上来","频道主题偏运动健身，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","78","Nickelodeon","https://cn--pb.noxinfluencer.com/youtube/channel/UC5M_h2S8Ldoc9M6f7B-_m6A","UC5M_h2S8Ldoc9M6f7B-_m6A","US","12700000","53763","entertainment | nickelodeon | kids | tv shows | movie | thundermans | shorts | thundermansundercover | nick | spongebob","young dylan transforms his room! 🤯 || Every Time The Thundermans Were BAD Friends 🙂‍↔️ | 1 Hour | Nickelodeon","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","79","ONE Championship","https://cn--pb.noxinfluencer.com/youtube/channel/UCiormkBf3jm6mfb7k0yPbKA","UCiormkBf3jm6mfb7k0yPbKA","US","12600000","122367","sports | mixed martial arts | muay thai | onechampionship | weareone | one championship | kickboxing | knockout | fight | fighting","Next-level DOMINANCE 💪🔥 Sam-A vs. Thway Lin Htet | Muay Thai Full Fight || 🎞️ From The Archives 🎞️ When Kevin Belingon landed a wild spinning kick KO on Andrew Leone!","clear_badcase","纯高热度频道被排序顶上来","频道主题偏运动健身，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","80","Yücel GameTr","https://cn--pb.noxinfluencer.com/youtube/channel/UCg1ggcyv0DhMHdoVHi7u11Q","UCg1ggcyv0DhMHdoVHi7u11Q","US","12400000","2857146","sports | football | ronaldo | sports game | gaming | entertainment | messi | beatbox","The Skate Track 🛹💜 Rumi💗 Mira❤️ Zoey💙 | Kpop Demon Hunters || POV 😱🐍💜 Jinu Builds a Giant Anaconda Robot for Rumi! | KPop Demon Hunters #shorts","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","81","ViralSnare Rights Management","https://cn--pb.noxinfluencer.com/youtube/channel/UC5CvFUD_dTt7rwq7d2_VJxg","UC5CvFUD_dTt7rwq7d2_VJxg","US","12300000","9126","shorts | viralsnare | pets | youtube shorts | lifestyle | entertainment | vehicle | extreme weather | viral dog video | funny","Delivery Driver Tosses Packages Onto Front Porch || Man Wipes Out Chasing Coworker Through Parking Lot","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","82","SLICK SLIME SAM - DIY, Comedy, Science","https://cn--pb.noxinfluencer.com/youtube/channel/UCw5VDXH8up3pKUppIvcstNQ","UCw5VDXH8up3pKUppIvcstNQ","US","12000000","48945","hobby | toys | craft | diy | kids | fun | paper craft | slick slime sam | crafts | art","LIVE: 🌈😍 RAINBOWtastic Crafts & Recipes from Slime Sam || Crazy Jumping Paper Frog! 🐸💥 Easy DIY #shorts","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","83","German Spidey","https://cn--pb.noxinfluencer.com/youtube/channel/UCZAoGCaaxobl_C6khvgQAtg","UCZAoGCaaxobl_C6khvgQAtg","DE","11900000","81067","entertainment | shorts | movie | lifestyle | fitness","POV: You Are GermanSpidey?  Part 15 #shorts #spiderman #shortvideo || POV: You Are GermanSpidey ? Part 14 #shorts #spiderman #shortvideo","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","84","Tfue","https://cn--pb.noxinfluencer.com/youtube/channel/UC9lSZSYpDDE18hoFA7YlBpw","UC9lSZSYpDDE18hoFA7YlBpw","US","11800000","182596","fortnite | tfue | action game | gaming | action-adventure game | role-playing game | og fortnite | tfue fortnite | victory royale | fortnite chapter 4","People Will Do ANYTHING for a Defib!  #arcraiders #PVE #PVP #tfueclips || The Truth About Mr. Beast's $1,000,000 Challenge...","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","85","Patty Mayo","https://cn--pb.noxinfluencer.com/youtube/channel/UCEYLdM2bdhmw-TS3c0TjFNw","UCEYLdM2bdhmw-TS3c0TjFNw","US","11800000","295539","patty mayo | slbh | lifestyle | hobby | entertainment | pets | part 2","MY DAUGHTER & I RAID COLLEGE KIDS || DRUNK GIRL RUNS FROM POLICE STRAIGHT INTO A TRAILER","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","86","Oddbods - Official Channel","https://cn--pb.noxinfluencer.com/youtube/channel/UCtlth0w7_mYqpHPViMhQ99Q","UCtlth0w7_mYqpHPViMhQ99Q","US","11800000","53181","kids | cartoon | funny | oddbods | youtube kids | animation | cartoon for kids | funny videos | tv shows | movie","Found a Legendary... TV? ✨ #oddbods || Newt’s Magical Mistake: The Secret Bow That Turned Her Into a Bunny! 🎀 | Oddbods","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","87","Cartoon Network UK","https://cn--pb.noxinfluencer.com/youtube/channel/UCGydrkfIhUDNCotYQI8TJhA","UCGydrkfIhUDNCotYQI8TJhA","UK","11700000","21309","animation | gumball | cartoons | theamazingworldofgumball | cartoonnetwork | cartoonsepisodes | teentitansgo | craigofthecreek | webarebears | ben10","Park Patrol | Regular Show: The Lost Tapes Teaser 1 | 11th May on Cartoon Network UK || What's on the Lost Tapes? 🤔🚓 NEW Regular Show | 11th May | Cartoon Network","clear_badcase","纯高热度频道被排序顶上来","频道主题偏儿童内容，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","88","A&E","https://cn--pb.noxinfluencer.com/youtube/channel/UCNIFiHaLZkYASaWDdkC1njg","UCNIFiHaLZkYASaWDdkC1njg","US","11700000","24125","tv shows | entertainment | police | society | a&e | ae | a&e shows | a and e | aetv | a&e tv","The First 48: For Love and Honor/The Dark Side of Love (S21, E41) | Full Episode || WWE Smack Talk: The Bella Twins on WWE Fame and the Rock vs. Stone Cold Legacy (S1, E3) | Full Ep.","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","89","Kat","https://cn--pb.noxinfluencer.com/youtube/channel/UCaQk0pF6pxjOe2_gSHQbiMw","UCaQk0pF6pxjOe2_gSHQbiMw","US","11500000","465583","roblox | action-adventure game | gaming | simulation game | kat | role-playing game | entertainment | zhong | youtube shorts | kat and zhong","I Survived In a CHICKEN COOP For 99 Nights In The Forest.. || [🔴LIVE] I Survived The EASTER BUNNY UPDATE (PART 2) In 99 Nights In The Forest..","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","90","Rank1 Studio","https://cn--pb.noxinfluencer.com/youtube/channel/UC0D6C8BOcG_2qrTK7ppcBbw","UC0D6C8BOcG_2qrTK7ppcBbw","US","11400000","23094","gaming | role-playing game | action game | skibiditoilet | entertainment | action-adventure game | camera | cameraman | man","Sprunki Mario teaches Sprunki Minion and Sprunki Hamood singing 😄😂 || Girl Minion vs Lily, guess the character from the image! 😄😄","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","91","Dude Dans","https://cn--pb.noxinfluencer.com/youtube/channel/UCqY5pKWHVq86lPb9cu-wv3Q","UCqY5pKWHVq86lPb9cu-wv3Q","US","11400000","3245928","entertainment | movie | gaming | music | shorts | comedy | animation | funnyvideos | funny videos | funny","Dans Tells Hogan a Joke 😏 (Animation Meme) || Snads's April Fools Day Prank (DANS & SNAD)","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","92","GoPro","https://cn--pb.noxinfluencer.com/youtube/channel/UCqhnX4jA0A5paNd1v-zEysw","UCqhnX4jA0A5paNd1v-zEysw","US","11300000","187450","camera | gopro | shorts | pov | ski | skiing | snowboard | mtb | snowboarding | hobby","Glimpses from a New Generation of GoPro || GoPro Awards: Saving a Life","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","93","GOLDCRAFT STUDIOS","https://cn--pb.noxinfluencer.com/youtube/channel/UC4MmGkfgigvN2CHrrH4DmDA","UC4MmGkfgigvN2CHrrH4DmDA","US","11200000","95156","minecraftshorts | fypシ | meme | gaming | skibiditoilet | watch | trending | minecraft | herobrine | role-playing game","🧜 ♀️ MERMAID 🐢 TURTLE 🐬 DOLPHIN or 🧟 ZOMBIE？! 😱 HELP Baby Rumi CHOOSE! VOTE NOW || MEGA CARGO SKATE RACE! 🛹 Aphmau vs  DEVIL SQUID DOLL! 🦑💥 WHOZOOMS TO VICTORY !","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","94","Electric Squad","https://cn--pb.noxinfluencer.com/youtube/channel/UCMUeumdB51oXDwQxlWtq6RQ","UCMUeumdB51oXDwQxlWtq6RQ","KZ","11200000","236813","gaming | action game | entertainment | movie","MAIZEN : Marrying Dark JJ’s Sister - Minecraft Animation JJ & Mikey || Who is the best Waiter","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","95","Avocado Couple I Crazy Comics","https://cn--pb.noxinfluencer.com/youtube/channel/UCzrMFWFWPou9RCMufXwWdDg","UCzrMFWFWPou9RCMufXwWdDg","US","11200000","9988","funny | entertainment | movie | animation | cartoon | challenge | pregnancy | family | baby | health","Barbara Became Vampire? Where Is My Friend? Animation by Avocado Couple || Cool Snacks For Real Food Lovers! Animation by Avocado Couple","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","96","Amyy Woahh","https://cn--pb.noxinfluencer.com/youtube/channel/UCQNDoTI2g7_daH6zL_9rvWg","UCQNDoTI2g7_daH6zL_9rvWg","US","11100000","1809795","entertainment | funny | hobby | kids | viral | llamas | amyywoahh | funny videos | hilarious | lifestyle","AmyyWoahh is LIVE! NEEDOH GIVEAWAY! || EGGY DONT DIE…😳","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","97","SSC Adda247","https://cn--pb.noxinfluencer.com/youtube/channel/UCAyYBPzFioHUxvVZEn4rMJA","UCAyYBPzFioHUxvVZEn4rMJA","IN","11000000","2713","sscadda247 | sscadda247classes | sscadda247live | knowledge | sscmtsadda247 | education | sscchsladda247 | ssc | sscmts2023 | ssc adda247","SSC MTS/GD English Classes 2026 | English Grammar | Rule 40 | SSC MTS, GD English by Neha Mam || Vocabulary By Neha Mam #nehamam #vocabulary #sscadda247","clear_badcase","纯高热度频道被排序顶上来","频道主题偏其他泛内容，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","98","blogilates","https://cn--pb.noxinfluencer.com/youtube/channel/UCIJwWYOfsCfz6PjxbONYXSg","UCIJwWYOfsCfz6PjxbONYXSg","US","11000000","1466419","fashion | entrepreneur | hobby | fitness | business | fashiondesigner | clothing | designer | fashion designer | design","These are my ladies || Not sure if I should be offended or flattered","clear_badcase","纯高热度频道被排序顶上来","频道主题偏运动健身，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","99","STORROR","https://cn--pb.noxinfluencer.com/youtube/channel/UCdPui8EYr_sX6q1xNXCRPXg","UCdPui8EYr_sX6q1xNXCRPXg","UK","11000000","723926","parkour | storror | hobby | stunt | storror youtube | youtube storror | pov | escape | rooftop | free running","Fall Here And It's Over || How Did He Get Away With That?!","clear_badcase","单条内容碰词但频道主题不相关","频道主题偏运动健身，页面可见内容不足以支持 marathon 召回。"
"marathon","followers","按粉丝数排序","100","Brooke Monk","https://cn--pb.noxinfluencer.com/youtube/channel/UC73sF-7Ihcs1HpnXEEXZ2ew","UC73sF-7Ihcs1HpnXEEXZ2ew","US","10900000","5233865","couple | funny | comedy | love | entertainment | relatable | relationship | humor | tiktok | lifestyle","April 5, 2026 || April 4, 2026","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","estExposure","按预估曝光量排序","1","Bisleri India","https://cn--pb.noxinfluencer.com/youtube/channel/UCqz6SKOOe2-5MF4GKEI9-8g","UCqz6SKOOe2-5MF4GKEI9-8g","IN","43600","89348826","samajhdaarbisleripeetehain | fortheloveofhands | entertainment | bisleri | sanitizer | samajhdaarbisleripeetehai | camel2 | bisleripurifiers | handsanitizer | bislerisanitizer","Bisleri | #DrinkItUp 2.0 | Deepika Padukone | Turn Up The Hydration || Bisleri #DrinkItUp 2.0 ft. Deepika Padukone | Hydration Meets Celebration","clear_badcase","品牌/商品词相关但频道不相关","频道主题偏泛娱乐/泛生活，页面可见内容不足以支持 marathon 召回。"
"marathon","estExposure","按预估曝光量排序","2","PocariID","https://cn--pb.noxinfluencer.com/youtube/channel/UCEkzid5-AkUFES4SlWfXEtg","UCEkzid5-AkUFES4SlWfXEtg","ID","142000","20806096","bintangsma2020 | gosweatgoion | pocarisweatrun2021 | bintangsma2021 | ionsaatsahur | entertainment | bintangsma2022 | tourism | pocari sweat | borntosweat","Yuk, minum POCARI SWEAT saat sahur untuk #JagaIONTubuh! || Minum POCARI SWEAT Saat Sahur, #JagaIONTubuh Selama Berpuasa!","adjacent","","运动饮料品牌，近期内容围绕跑步补水场景，但频道主体不是马拉松创作者。"
"marathon","estExposure","按预估曝光量排序","3","ELGATO GAMING","https://cn--pb.noxinfluencer.com/youtube/channel/UC3Ly59N-1VdKSBINCfBnb2g","UC3Ly59N-1VdKSBINCfBnb2g","US","957000","14404351","roblox | gaming | banana cat | video game | minecraft | kids | kids video | sonic | kids animation | trucks for kids","What kind of player you are in 99 nights... 🤔| #99nightintheforest #roblox || POV your friend with bad wifi be like... 😭| 99 Nights in the Forest #99nightintheforest","clear_badcase","泛娱乐/泛生活大号误入","频道主题偏泛游戏/娱乐，页面可见内容不足以支持 marathon 召回。"
